x_pos,y_pos,radius_i,ID_i,norm_rand_i
-149.33117547565837,83.98883783763242,4.813734036287454,757,2.082112988959159
-163.44093930391583,53.71472062408471,6.801409963939774,276,2.2478743491022515
-153.75030414533907,62.45890485951763,6.801409963939774,385,2.5173987377744567
-116.2128445671299,121.25548525089472,4.451925025680321,14,1.109485776089735
-122.94534261007338,127.01800783575472,4.451925025680321,884,1.765869673398356
-108.64309926263508,130.20758138450952,6.27796869038892,579,2.6776726078305466
-113.82879052133727,109.74237583417555,6.780705613582331,310,2.7038218922148114
-103.47941390006656,118.81488979324313,6.780705613582331,393,2.2926190438161718
-99.1256910091444,137.66413725801758,6.175717948370468,164,2.163267973499782
-89.29305967087879,144.82617372355736,6.175717948370468,634,2.360736335404893
-78.91805366444729,150.69839609789437,6.200868279162549,299,1.9227012696339367
-75.69479946716743,136.52981935795356,6.200868279162549,625,2.6815554522658016
-108.10181056308265,99.36919916870929,5.604560805269359,70,1.9476363150534302
-102.81376800229073,89.79398983883584,5.604560805269359,641,2.0612567349643514
-98.4538567331205,80.15502250340573,5.406678754657753,399,2.0327553525410145
-108.51535550208831,79.78090645797735,5.406678754657753,732,2.021535683089298
-135.5245581401332,105.50008214607108,5.2889436876213685,207,1.8699441750091454
-138.82756443182987,115.20018308856773,5.2889436876213685,820,2.091732955118869
-126.61550838278019,113.72113684321778,7.245241562438571,373,2.526896338783533
-94.07276177189799,111.69132462609537,5.324271828476921,110,1.7476124944175109
-92.19943119514176,121.74844183951916,5.324271828476921,645,1.5496581615818452
-83.77090532008629,115.25110623653576,5.930230011054547,435,1.828512023903028
-86.67826780181616,104.11271569014332,5.930230011054547,437,1.6339410160869448
-98.3144024646299,100.0050982471002,4.831062921495123,343,2.048975423937118
-102.90433029755431,107.82557510617454,4.831062921495123,773,1.178799273429658
-90.96757104468533,95.53868230466537,4.596949481848738,539,2.065288517908866
-93.23078457959718,87.6069337053674,4.596949481848738,870,2.347032375009742
-77.95862649367396,81.30832877496479,5.504957125736157,55,2.3491098031867432
-87.98129816594813,79.90880533725546,5.504957125736157,825,1.6374562719807875
-81.24866604940458,69.54959454313358,7.582634999483686,308,2.3656718542429203
-100.39191874361134,62.598682976294455,5.650811757340148,254,2.152530858223114
-93.51712255459888,71.12334356372914,5.650811757340148,700,1.3575274041947862
-117.6849794670916,81.32884425130632,4.670045171358183,369,1.9535741917089289
-103.01537888507757,72.00985561124021,4.670045171358183,730,1.6708939882938005
-114.01984522738773,90.4102557729479,5.9934677866172805,548,2.170246090521111
-72.01777062955773,98.95001541795128,6.1805845107237785,84,2.1497066883838603
-57.713541884657424,92.86509655255786,6.1805845107237785,667,1.7451815917156916
-68.57586687910747,75.32720615279923,6.730702776346283,293,2.1643413680828045
-68.47507540947312,87.68689654576362,6.730702776346283,442,1.8802350195812572
-73.46159048518278,117.86215010427237,4.999989308882791,118,2.0500447086853573
-79.58814694207308,124.92818982024158,4.999989308882791,826,2.158532958885461
-87.76543918198966,132.49028387478918,6.859797394543315,456,2.34927211193249
-77.34144577827155,107.56497245939079,4.882590028334432,224,2.117536398120478
-68.6607502256635,109.96093628945015,4.882590028334432,800,1.955548383859907
-81.40934430889556,91.82820890708646,6.590501379813265,565,2.477852618449898
-37.08357257431897,134.38919827755154,7.82619591377799,9,2.6161168404247217
-24.892156554438728,129.2323169503093,6.465468432271985,332,1.9823145587023343
-12.590249262833508,130.68330645932204,6.465468432271985,476,2.014486444965986
-61.83225264830933,102.99938715864654,5.794979378613865,128,1.833373097505809
-63.17092701350489,118.31719991439161,5.794979378613865,637,2.1224847517369625
-58.576282986586456,127.98709922401387,5.478710581830405,463,1.8243330628202443
-69.27855582029788,127.2112654228467,5.478710581830405,782,2.5756470675738967
-50.83051205908097,136.16974907014475,5.867769462496974,124,2.029478476280015
-43.842030199468425,145.3371147970693,5.867769462496974,683,1.6265427854956134
-46.7781216829348,124.08090645366478,7.6672966766732,384,2.3874683755230857
-63.70257591925292,137.72573600227898,6.149170631587635,125,2.7408331640012937
-67.22651874440028,148.95450802710087,6.149170631587635,718,2.307013285874452
-59.47565905881919,158.08660860139221,6.260901624493491,247,1.59568461627
-51.2012952286455,166.85371320044155,6.260901624493491,648,2.3966309145959666
-47.56409525569085,77.49404501181945,5.012618941656904,49,2.018890586088141
-53.30854140625993,70.82195112000682,5.012618941656904,744,2.4193778481838386
-57.702318429317614,80.96929589964402,6.592513752499691,446,2.364865482942543
-47.83460267186844,99.0564153432608,6.394227273772759,302,1.8773818267847333
-47.24853041973172,87.59621596309299,6.394227273772759,515,1.8057299726114326
-53.8861416100255,115.57224213772864,4.721175629953112,153,2.44569205925569
-53.283184731800034,107.21947994919148,4.721175629953112,885,1.6562811359990741
-42.42879472396508,110.76533261385924,6.659776022260236,444,2.2377067816454774
-34.20453003918888,120.57912267174204,6.448211944117684,287,1.880992233308086
-22.631015160520047,117.72590014157397,6.448211944117684,518,1.9140807443165004
-20.505264437250965,74.68649133714558,5.772044230841767,91,1.8175678001450881
-16.99803455901313,64.90411530655898,5.772044230841767,590,2.205437218803669
-27.89770898283219,60.38868927429886,7.1936342201832595,464,2.7157417286524987
-36.6690012662895,90.08223846442188,5.489353136171682,199,1.8037203475504855
-37.38547716924812,100.28732175184122,5.489353136171682,766,2.030023631289844
-38.05760483847543,79.7649055289349,5.944727382129331,402,2.475037067536577
-30.68133128485226,71.93111328396134,5.944727382129331,566,2.0362383162081463
20.573680808239303,166.88094423599196,7.6497457286989095,19,2.3441576656687633
29.600211357287893,156.84416074542256,6.336713515407181,421,1.8483374912735382
25.062489137693685,145.66957233055197,6.336713515407181,484,2.312497733551426
47.540322012104305,146.22196112905445,5.783370270990031,151,1.6266587687778804
36.50168562472905,144.6552587753484,5.783370270990031,776,1.7346707513242803
35.401652014143245,169.45951567780585,7.839743337472735,368,2.6806554665709346
8.115217338533192,106.23966198433884,7.559508508691766,66,2.5860527773383373
-16.76905913307145,95.25343688164641,5.5530986266255855,361,2.072232376045463
0.431135399956433,97.66452745433563,5.5530986266255855,792,2.139822166901751
20.464582166355974,110.44439828832316,6.821620999610781,239,2.1045382451146115
10.617047025873317,119.18369886203011,6.821620999610781,652,2.0436839102314184
57.17052322238642,122.01303322430721,5.505439018289898,45,1.9306541286700947
65.46884202597818,128.612773551786,5.505439018289898,770,2.303644378775894
54.77045550384151,137.3475001634763,5.2421449709002355,367,3.069867571528672
64.50507698031124,138.51563384759777,5.2421449709002355,897,1.5792004531601394
56.477517237710146,152.98000699031468,5.004645591058873,210,2.406458373246142
56.176192736082406,162.88392086204823,5.004645591058873,882,1.637654463484318
46.213294448447826,162.6968519863898,5.252930124365048,485,1.9937281155045004
40.498670522361714,154.39088759528235,5.252930124365048,778,2.2576256502663625
22.827190970376858,124.00214941771709,7.267990626803106,127,2.697062944302641
19.164547485634937,136.0964125523459,5.6079268162663265,439,2.20313546265177
10.29492524272637,130.9177789557738,5.6079268162663265,684,1.5266685397637874
45.044483873940834,122.07806640929121,4.447254671773226,183,1.4672165402307566
50.57211556816886,128.54261132010646,4.447254671773226,858,2.519241778735898
35.54383432800386,124.52239144150177,6.162099828292323,557,1.7805021117163384
42.42388805772124,134.6176242669044,6.40528150615319,317,1.6786139883785012
30.26073922214678,134.86114661723613,6.40528150615319,459,2.148226070815265
126.46386023397491,33.6729530130065,7.344286571827981,3,2.264501169658447
113.75012857952387,33.14327287826588,5.667403543161846,531,2.0382763257160006
119.37316849970475,25.29141428710638,4.602349835477117,672,2.0446591952941064
110.70555170370066,24.030569258096804,4.602349835477117,674,1.7999292758654375
106.275453222954,41.79941332998926,6.5854246713127935,148,2.827559893060985
118.46445649098864,43.621684154298734,6.5854246713127935,493,2.253543829938693
89.65102372001076,61.12646555796758,6.165998991476254,278,2.3639068077906367
90.31279781879299,76.56038031204604,6.165998991476254,676,1.9786860240450401
150.0851774986045,10.553372017945868,5.756577271329404,82,2.251954463331975
160.47497624471723,13.842779601429568,5.756577271329404,651,1.5262796673442687
138.11915606066185,7.409065642007106,7.401856369559283,395,2.340226185237539
129.587620516043,19.412996190950242,7.6296464747900234,221,2.8301387103829967
124.61160298864347,5.541857132039331,7.6296464747900234,334,2.7440720320511844
99.08474210061858,68.80602537442277,6.805462600282674,39,2.1818547584823165
101.35882442472045,56.73969519931153,6.805462600282674,420,2.2894714265573395
111.06879097049456,51.551370443860726,5.163921132556033,292,1.852605367338392
111.93096273436359,61.11030672556915,5.163921132556033,678,2.068654632482405
130.51939884571692,46.26645668708318,6.57279003368089,504,1.876149327445847
122.19256987200332,68.90201494173445,8.269067155129427,137,2.758852385296808
109.67588192447874,70.04521746626959,4.7952527092795805,259,1.8553972109599652
113.50540574874869,77.97744726067421,4.7952527092795805,849,1.8794857312456053
130.47362652593782,78.217702650965,5.003187630435061,513,1.8804942302783707
121.80417991505699,82.23550014033216,5.003187630435061,758,1.5732618603246333
155.45987261781525,63.39919676652232,5.696972765338987,67,2.6265488319538917
166.36023485259324,65.90158366244883,5.696972765338987,690,1.5317042618800036
147.52264623961517,71.03607659781592,5.657095960553106,426,2.02392488254719
156.84165309639027,76.5687141464295,5.657095960553106,708,2.1047366009276587
132.23172029058847,58.54057682901309,6.206880522786585,218,1.6983022285337004
121.12685468078482,55.26908144226683,6.206880522786585,618,1.6632570084031066
136.17716836650808,69.42102395369012,6.075557105145846,262,2.2666215133981367
141.01991115554938,80.04361623147557,6.075557105145846,679,1.8867438041977718
125.17098636390965,99.11387063063668,4.362865455062015,20,1.7272138815523461
121.7030955744942,91.40844091297815,4.362865455062015,785,1.3634681430213995
112.93858881250395,87.73872244310598,5.762115683521818,638,2.436848737587212
132.65533545730474,89.60066330062372,7.364504211515339,443,2.2424269244607595
153.15766606478311,104.01867601899735,5.459509802581095,162,2.808644011235157
144.55097079666555,97.94969662837828,5.459509802581095,783,2.038152967880139
151.37608746206777,87.8342557777324,7.387522945345621,430,2.236789186084012
83.76120068896445,106.4599810936443,5.369278658317698,80,2.055620236562586
77.1739820162095,114.70617584490228,5.369278658317698,649,2.393655827365894
72.53618280137196,104.49277911753194,6.790642464272565,414,2.110213457009463
96.81026721512926,114.3580103031157,6.263902306016516,242,2.39219849271929
106.87424794153041,116.90928019558199,4.533438183405268,620,1.458180564350331
112.61622632849594,110.28397268240485,4.533438183405268,852,2.0653285175163183
103.98206233523621,105.39602527792472,6.248070730805349,155,2.302495407026533
93.22289010890319,100.90099578185998,6.248070730805349,707,2.3299223392782595
114.64003198038804,99.48923143600062,6.557444067667691,201,2.2431557106299573
103.22688974061191,93.64618833253537,6.557444067667691,556,2.9926426748301918
46.66581732957264,74.34698873875507,6.8266100313829785,56,1.9501582034361564
51.433112472326364,64.68732782424686,4.888307988129015,462,2.7241936160739506
60.155500326006944,66.22887349257498,4.888307988129015,864,2.1996309045872975
73.83780173003349,93.32646112624435,5.395969760431074,244,2.4251689759429973
83.38776040514634,96.0800834541798,5.395969760431074,850,1.919771871486565
59.2772820902508,78.11708764978991,7.496368546935758,282,2.487338985713007
68.01013619086223,85.96132274311067,4.764449086363762,139,2.501215082231816
65.11600382387816,96.61607122121296,4.764449086363762,823,1.9378414287453092
70.80459540641161,77.67983401867242,4.725685596936161,535,2.3780226188102405
68.3149694091103,69.56185988283656,4.725685596936161,836,1.5665491155979283
68.56935575029614,59.05087073594753,6.804812867178678,320,2.012213010755283
74.96094745732672,48.30404002458185,6.804812867178678,413,2.0012313567898086
82.347875047618,147.26521023972404,6.573731747796723,40,1.955443437328769
68.56221766432674,162.34414628037572,6.573731747796723,445,1.8792521766432864
69.29433545223532,149.25321581790968,7.858260695542169,359,2.700243390930097
86.53509830377682,115.82936721140501,4.90087094308449,175,2.1223820883146756
74.67124748292966,124.21933189803345,4.90087094308449,653,1.9989308891809048
66.92212033956454,117.52546878034354,6.050188546922937,517,2.5172914328046145
75.16151590852527,137.2152610284066,5.221735757613838,356,1.978683135566356
82.05143439988252,130.18101026471732,5.221735757613838,878,2.122014494464957
59.92058329142557,107.4792749495384,7.210149183292208,177,2.764937791357777
48.83737224157679,102.38791117118977,5.845611606109987,391,2.3791546547129574
56.73332703283876,97.11884321525636,4.4276502995627975,564,1.7706183353293747
60.28761134722778,89.43030941544863,4.4276502995627975,784,2.3281969971161134
103.87949886179099,127.47005238206016,6.704793855758511,54,1.9761784423022188
110.34779156069729,138.64386941702807,6.704793855758511,552,2.3512483163276308
