x_pos,y_pos,radius_i,norm_rand_i
-1.9335353802797153,-4.276197917490505,4.200208623859266,2.695210186934211
3.7571838137998848,-0.7014809478515223,4.200208623859266,1.8701963184633608
-6.0341651605101525,-3.6577992341587517,5.939992000658208,2.039559966912605
1.1383629818916623,0.20560750108667092,6.2169877822632404,1.9447763749028752
3.9839779618584057,5.9410311657430945,6.2169877822632404,1.60967186668187
