x,y,r,a,f,inhibition_value
5.411715627668215,-18.489860153051417,6.316590137350857,0.7614361037461838,0.0,2.0
32.456381873258174,-5.085882881337787,7.6915110788447025,0.7394189947522098,0.0,2.0
-91.71665613761891,78.92062893582131,5.735027443401724,0.7497551131453236,0.0,2.0
-57.48548567287964,-205.60647193070307,7.506922411867437,0.7576231539096276,0.0,2.0
51.13511897803059,62.36745151637348,6.565502315154866,0.7544834878573856,0.0,2.0
-56.74449612857681,109.45819284200952,6.821507093250318,0.7806415419985251,0.0,2.0
60.56103132828147,-137.4800633141101,4.683664953771625,0.7488699995245772,0.0,2.0
-99.20506070867232,-62.32706691087032,5.044899580317953,0.6387157551247956,0.0,2.0
-70.71034891643966,62.30925765292569,6.106448905486581,0.7293063486873639,0.0,2.0
142.3052830830549,149.00676854435073,7.837084527046175,0.7926963141551393,0.0,2.0
-13.771874144315772,96.82451744313055,5.4617198930319075,0.7059268424441589,0.0,2.0
35.08178845506931,-90.44636408390015,7.198537614754076,0.8064037890895591,0.0,2.0
-24.753980387503155,-1.8251101627265072,5.750784855094178,0.7121509376835352,0.0,2.0
101.27389070741107,50.48073431100354,6.420063892379696,0.7654663555204355,0.0,2.0
-112.96143923752479,-30.93802386283956,5.4470939170477255,0.7069848724295249,0.0,2.0
157.71393968324026,37.17995021559538,6.0019340072908065,0.7441548476883695,0.0,2.0
81.00740714169672,178.92783337764598,5.98708476869491,0.7501414487329481,0.0,2.0
-68.82707761274598,-1.1549523082242235,5.594268944244477,0.7464772199661912,0.0,2.0
21.21847042865647,-102.97674398267151,5.5928554651830575,0.7328434898078134,0.0,2.0
-28.777443346419872,-46.09267866637897,6.756800990487951,0.7381760334356122,0.0,2.0
145.80040987025197,-25.861090887573965,6.907872550106421,0.7042226426295511,0.0,2.0
-64.85402624606466,25.110048155023023,6.634859807900061,0.748583467772178,0.0,2.0
117.30245213679156,-89.8955380658078,5.676794054163863,0.724793190453533,0.0,2.0
5.317890682713277,19.89140987100313,6.066944203590233,0.7615170777536555,0.0,2.0
73.92654070049349,-44.1934350876396,7.154536777453944,0.7420303012280776,0.0,2.0
41.50202031096268,-23.804432619199588,6.089982468940046,0.7617575045318503,0.0,2.0
41.95076616131769,-82.07006683273131,5.502718034026889,0.7455107384424116,0.0,2.0
-144.77507807662894,-173.35740618259976,6.364570559285284,0.7295103952240722,0.0,2.0
139.44346866114054,6.242082429920856,6.40079380967847,0.7161493495976624,0.0,2.0
7.262435047523514,-113.99586782145909,5.52213142488706,0.7463080105884808,0.0,2.0
-97.62586143396287,7.920191158664767,7.19504963782348,0.8060318361401452,0.0,2.0
-186.16913959465168,201.2426266560602,4.63647911712695,0.6512223691341908,0.0,2.0
-40.813337375620726,122.37838240370046,6.560571919556674,0.7129452166907102,0.030163763665018523,0.0
190.47368519840208,-133.20973946766978,6.238474028628382,0.7176291873410334,0.0,2.0
39.56458290933879,46.425030015986934,8.009411457269898,0.8149573904022264,0.0,2.0
111.28918372467513,49.79260305291616,6.196705778980569,0.758014821346464,0.0,2.0
-137.9402594206074,-20.158462839378753,6.522095587823994,0.831419870776261,0.0,2.0
-40.62644423932108,198.7212128068486,8.45817584065432,0.7756850424835928,0.0,2.0
135.82073783679675,-96.38945806891658,5.839243868374955,0.7504021298372113,0.0,2.0
-213.89044646925797,71.64705160481324,5.739921291073912,0.7527694098541404,0.0,2.0
-67.05836891969119,-91.85214544093327,6.708133777683436,0.7284692859988703,0.0,2.0
1.6771864247039268,-37.4553982215546,6.101246240647709,0.7529088658435509,0.0,2.0
-164.22540382687342,18.900708612478564,6.371106040626013,0.7104802271513986,0.0,2.0
-120.8807595790891,-105.68113392791373,7.837672776857224,0.7584268447895742,0.0,2.0
85.75730006266897,-365.52955249148926,6.6615026077530395,0.7592740557914264,0.007491908176035504,0.0
-7.129530853438697,145.10842371932407,5.81983894033412,0.6700075479967553,0.0,2.0
111.99213733687202,156.1318920049281,6.764448381339525,0.7896532897285107,0.0,2.0
-65.65909358065086,79.3287965635005,6.730941276315818,0.719785252298964,0.0,2.0
113.48525574997574,194.52608207421542,6.8119860515578505,0.7439948546701649,0.0,2.0
90.2251613947255,12.32993298094372,8.668346313904845,0.8504734753111448,0.0,2.0
15.119977212106892,-89.0992599361967,4.873873397683878,0.6624655793325863,0.0,2.0
-84.77248821673939,-10.460823876037255,6.992415252555953,0.7289880015747193,0.0,2.0
-45.761193752125955,68.69388936170338,5.377771622369519,0.7260614364821334,0.0,2.0
-345.118301848872,-213.73845207454826,6.251488346252399,0.7155042814609682,0.0,2.0
-165.3230827583109,66.23533489547236,6.719327799060565,0.7811250284631258,0.0,2.0
44.21251937790842,151.95654992369188,5.259579037616935,0.6535207982214558,0.0,2.0
243.2545675425422,91.04966662537096,6.24910680796871,0.7365663898426157,0.0,2.0
-357.4578590447362,-56.75953611907925,5.965866532289882,0.7696339465644999,0.0,2.0
29.67463357459656,-131.96597113322144,7.169573813647055,0.7868233728662236,0.0,2.0
-63.948773285613925,264.6780152731783,5.775470460863865,0.6838515708363588,0.0,2.0
41.84122703432255,58.35612877804883,5.488955426639201,0.779819546383426,0.0,2.0
-3.4093075689170522,5.771049193276406,6.095184587727572,0.7477485965347745,0.0,2.0
303.70083296853454,-85.51517461029133,5.926427872228465,0.7388472840382444,0.0,2.0
23.404236783665826,21.18955189988343,6.68880271252855,0.7351742764689786,0.0,2.0
125.04328094112346,38.31367817206325,6.065038456261307,0.7412337755825528,0.0,2.0
11.21922524202163,216.20468692305812,6.037953811376815,0.7384399895759457,0.0,2.0
-66.78322239916719,-125.20772655136798,7.125116955339522,0.7172218137720109,0.0,2.0
-39.66903670581802,-132.83176726647244,6.821893932508939,0.7537343548711524,0.0,2.0
-145.86351509615767,184.87243832027534,5.812314612033361,0.6583826043129073,0.0,2.0
