x,y,r,a,f,inhibition_value
-18.251736774260415,-10.202055175618122,6.22875583489137,0.999251480604602,0.8746636716675962,2.0
8.450801827800671,1.0032784271339954,5.858520510915402,0.9984083519946182,0.8219879325029418,2.0
-2.602581531462553,6.0664807497507764,6.403563584345442,0.9985022060933916,0.8223449014278613,2.0
40.0331978789006,-6.24730706953192,6.547162743747048,0.9995291623650221,0.8998644801800693,2.0
18.32621931366597,-5.022665124546079,5.804600343912956,0.9985317743367969,0.8507342959098209,2.0
-23.715202995666765,2.7319649155941588,7.815957283124408,0.9997590447158072,0.9253758295522964,2.0
-22.640094723373917,18.645232424412708,7.630610104437825,0.9991016774382006,0.8729003689372483,2.0
8.251552113853988,12.78020880838012,5.982223741249304,0.9990642883887083,0.8646554608703856,2.0
-11.439138732584903,-1.211381250318088,5.127676438244721,0.9987736683454327,0.8822951930570854,2.0
-2.026378114214642,-5.186623133100866,4.947413045020185,0.998923480899445,0.8920323894810575,2.0
18.949239634103286,6.958273383120902,6.258530083402892,0.9988116407228468,0.8148321578242932,2.0
7.15170545468544,-10.306549725791372,5.588563631945913,0.9993536327161083,0.8743904767046946,2.0
22.56193318173917,-45.12178091306556,4.7687420928507525,0.9989362918064247,0.867299428228913,2.0
16.52933170508564,-16.073626227217176,5.443780639980364,0.9994656194472791,0.8964935125757718,2.0
-10.801610922073094,14.081360808641865,5.14645087703602,0.998657257491994,0.8808010498402202,2.0
-2.7046727258313066,-15.701392818280205,5.663708409378467,0.9992995032049607,0.8757191435813858,2.0
-13.958379892275037,-30.71428085571346,5.614772812523403,0.9997522627195825,0.9170011343469553,2.0
-15.334477555984412,-43.51431299559392,7.289452915906346,0.9992051513598632,0.8409642988439128,2.0
-37.24310996894662,-18.42794423076564,5.9573127554067,0.9988666094600387,0.8413217871361736,2.0
40.73364530160835,-30.612471697180037,5.135831374576562,0.9988595770030938,0.8855693847491635,2.0
-24.842123479050386,-34.454708460037125,5.910168999241404,0.9990735747059596,0.8566378512223143,2.0
-3.9785323346404513,-26.46862359479929,5.252986642085524,0.9991887814044598,0.9020737994431811,2.0
-26.99369997331824,-44.55205647000736,4.462862566500376,0.9983953519362478,0.8450211391326259,2.0
-12.593623123371383,-20.05234133886314,5.159601414979562,0.9997684347444082,0.9323760462369646,2.0
-16.559583267818503,31.582362326228186,6.760806173455593,0.9981985706524371,0.8136794806665747,2.0
-39.50018432675167,-49.75455878089548,5.2734354539257335,0.9988807558923265,0.8861097073029337,2.0
-28.65816552431871,33.970874374571636,5.65779096138404,0.9990142354768807,0.8824758796979802,2.0
17.892481865297334,18.279644370932747,5.184634634078761,0.9986652271152965,0.8524707789517688,2.0
-24.749798038507297,-21.626852179286292,6.992576393533931,0.9994423751663858,0.9093441804838451,2.0
6.932638288779313,-21.368379815938678,5.535146500618993,0.9994308064733116,0.8964871989667598,2.0
29.222660407895297,0.22710889378162458,6.098204883546872,0.9986534648815986,0.8324145357688655,2.0
-23.363146071538107,-56.0250169311843,7.646842387717918,0.9987533988136115,0.8412040748685731,2.0
6.186995079169707,-32.32772342248584,5.510871447187592,0.9992737043842269,0.8810875986381832,2.0
38.757042746321105,4.681820969535217,4.4761036712897475,0.9991013675948691,0.8733667281791857,2.0
5.759952011990736,24.902821311522786,6.394720186097716,0.9994667012875277,0.9063274464611889,2.0
28.287689433693213,-12.489893992027486,6.750636882851771,0.9985644484567825,0.8485351602397094,2.0
5.711275151353619,-43.174680921241404,5.376712054824738,0.9987114270935741,0.8453536115350389,2.0
17.42638008136882,-27.35289414227908,5.924928791654024,0.9996047496155916,0.9190329154540933,2.0
-21.376217623376885,44.672782583699515,7.3135186683731055,0.9986634349208809,0.8173661283692416,2.0
15.149817709850419,-38.329664042222895,5.328502903771266,0.9984424424099162,0.825333949681688,2.0
-35.47465244488863,-40.288367727054805,5.084771512830437,0.9988211057268723,0.8606466510854632,2.0
13.825382253418978,-50.05537020213694,5.289925133258493,0.9997337360664611,0.9291269991170615,2.0
15.502736227029075,-61.43570379725152,6.246592552503488,0.9990641133822817,0.8512233643815627,2.0
30.579249198951306,13.130856563485226,6.953370112253065,0.9992746331437146,0.8631210575237214,2.0
-1.3204065657272956,16.758759080029346,4.463498537511042,0.997240371707527,0.8127577220678016,2.0
-3.8315350851246577,-37.432760541900855,5.785001302115661,0.9989290413724159,0.8452232950345564,2.0
-7.674765313828776,23.836904067147767,5.145755560357948,0.9981769252567663,0.8430145419364016,2.0
39.552876763557464,-19.17404080313502,6.447169594338501,0.9984593254858153,0.822355227293594,2.0
9.320066448677938,-71.69002005997936,5.781899776216384,0.9979276334910149,0.8051496153498868,2.0
-9.30115973192998,51.937585009873644,5.235266007434812,0.9996503968483959,0.9063167792125825,2.0
20.303003971874595,-71.90532921702646,5.325135505735489,0.9969557406655437,0.7813825595326231,2.0
-35.25699522775332,-29.702766522857907,5.582378556609496,0.9990418116983295,0.89285183303244,2.0
51.06940488782591,-80.17173837207845,7.254799644359138,0.9993175208261801,0.8629116604546858,2.0
-9.102115252975345,41.23655028706554,5.502988133477966,0.9988083485560855,0.8383427506604556,2.0
29.779404802203885,-64.7011502527503,6.7049634666755615,0.9988430970571565,0.8615439715903093,2.0
-0.5399068984491268,46.961381076375915,4.861703373085993,0.9986923741750832,0.8343598153917668,2.0
29.039124462480903,-80.80671834615887,7.262195270094341,0.9991508361566269,0.8788714152431244,2.0
16.91397789635752,28.856060046424044,5.501148443961209,0.9988309686423181,0.8621271646752109,2.0
-3.65549815103708,32.71579760830013,4.657777895889347,0.9990407234211903,0.8911060782764348,2.0
15.71281111168429,60.23330744871727,5.0444163273434866,0.998559144729564,0.8484398817024261,2.0
39.79855030397708,-73.28654262231068,5.8945236673504935,0.9996168648485221,0.9026364404212366,2.0
19.20739274661759,40.752716805658416,6.704029127619757,0.998720292660489,0.8312882881291762,2.0
-19.622205130142962,-68.85899268474179,5.7599218900311095,0.9991907304510173,0.898590646297955,2.0
30.67029336352534,-116.43019850876436,6.045944769955578,0.9993907922749933,0.9015110781811337,2.0
-46.113799019697964,-36.31343754644009,6.309986060379368,0.9996363126009202,0.9214827820957345,2.0
6.307929638780886,37.830835357922275,6.6023577133400755,0.9991957871786742,0.8574852536391405,2.0
-29.18573696473569,54.242144185233606,5.086780899498917,0.9989419326798142,0.8631779309019709,2.0
-60.41726686652657,-25.821481099636763,6.603548307962234,0.9989101533519912,0.8869976875208448,2.0
-30.14327523007436,-9.177831526913582,5.750884018125116,0.9994614213279523,0.891026807535486,2.0
15.33921513139825,-81.33325710035776,5.392170101342058,0.9992600919222671,0.8806919997473044,2.0
0.42724697351323254,57.616550910682605,5.894673896328203,0.9993139328192354,0.8833078338582488,2.0
16.17139493832296,-100.61281635217664,6.085175866553717,0.9993628800755715,0.9061398919950898,2.0
-3.631811531323079,-48.745355016913706,5.6004915702967235,0.9979464579669968,0.8025724977806357,2.0
43.5874822812257,14.10684557968056,6.157993571016138,0.9993285043032902,0.8707538240887158,2.0
47.67441617954061,24.04907148190716,4.636875267532722,0.9989520985729545,0.8637761894147566,2.0
1.7230793180327688,-60.756344750567656,7.625425033688521,0.9992426892454986,0.8777705110777139,2.0
-47.44242252441593,-24.288614394075694,5.842661730798243,0.9994904089162032,0.9121804844011253,2.0
49.75861701713319,2.727838983707638,6.739144903470851,0.9995163327248984,0.8784410266841205,2.0
60.98748394951705,5.429712848307838,4.853203735019359,0.9984242341388727,0.8459096022456081,2.0
-34.042857554371174,44.95054765466783,5.455858631459333,0.9980924334242214,0.8361315751169092,2.0
80.67432568858038,15.72721394965369,7.056035672149642,0.998912448875397,0.8459217134999304,2.0
9.584379918547208,-90.85062620195295,5.756926471862261,0.999251674522207,0.8650815783859828,2.0
54.977852539620805,13.540764256311515,5.307246430630246,0.9989987845660923,0.866348893027614,2.0
20.29684254743936,-90.38754360620884,4.985323744271045,0.9991690883467117,0.877837869025701,2.0
59.95335621384236,-6.047837150860772,6.7549405700205645,0.9990579016364536,0.8498887864796918,2.0
57.18795384686222,23.47904354207438,4.939548154636924,0.9991203357023749,0.8771007372314077,2.0
70.11883262777788,9.580398943726133,5.247329155537521,0.9989148425104124,0.8700185747341965,2.0
35.746897724972726,-52.58930325249202,6.859408962969327,0.9990587227620246,0.8303207026296213,2.0
52.83714350567623,48.24506020485485,6.59634878545701,0.9986559582989295,0.8581803491011367,2.0
47.25566489533073,-55.57002360041218,5.071900462947381,0.99848408372316,0.847790788494282,2.0
55.98140795183713,-59.92245840436207,4.760839585449585,0.9988379693643016,0.8863007436719115,2.0
-60.058441674814425,-39.82520994025447,7.513933878125341,0.9989699721506611,0.844676932644241,2.0
-36.582144936388325,-61.321998826965185,6.743266955598303,0.9975933497727165,0.7988666564934048,2.0
49.54477067400545,-67.69856512553747,5.37147162084985,0.9984647913679557,0.8284572570636325,2.0
65.32362238337595,-61.73914010396126,4.839850650396191,0.9982775452684565,0.8689458289831788,2.0
68.3152367704187,21.114432015843256,6.452573081503636,0.9998388266940442,0.9278628566634597,2.0
-42.014500169156605,-9.008743408460282,4.686797232113626,0.9985601270400398,0.8761652288390118,2.0
37.0287790527184,24.40562175252592,6.065742333391187,0.9995376297197891,0.8831814704127698,2.0
80.3689319419533,-7.90092014589748,5.439708220444729,0.9996308899933756,0.9209011712599932,2.0
26.105527953331983,24.04554020561521,4.913893718709542,0.9984058859952172,0.8200974421500005,2.0
90.65679897227966,9.075892898026643,5.044713687366048,0.9981375829455604,0.8381785974400076,2.0
75.36593847607308,45.220848798048245,5.475116032543235,0.9990590275569619,0.8918150692230962,2.0
-45.3845485157302,6.8061322487641585,5.069082270871991,0.998848148862192,0.8851398302609244,2.0
10.220603722798808,50.22642424068472,6.436001709933556,0.9990893056842788,0.851352298262122,2.0
28.53558220700346,33.59420345375164,5.009454830898118,0.9993039506786785,0.9250293092279868,2.0
71.55092961872066,-70.55748895105243,5.77565094186126,0.9990381686972539,0.8762252602179976,2.0
-50.39732411819562,-2.800403029767475,5.822540643299524,0.9986300117431298,0.8531884540391472,2.0
24.396133610858634,52.7872610022782,6.462223905286715,0.9992586136708099,0.878726553560497,2.0
62.71988279143001,41.02617712678563,5.757968896063491,0.9981073631085192,0.8131332958017562,2.0
-2.1017079114815176,67.40648077050058,4.280894665609304,0.9974244246770414,0.7889411740995368,2.0
-49.74370394218006,-47.31005196164039,5.3177910709307845,0.9986256613053309,0.8532694405504142,2.0
-18.839127252976574,57.41008136663385,5.786778992485339,0.9982446553714349,0.8235410352341853,2.0
70.60038105120242,-0.7876666205393568,5.168341231240638,0.9993757857660772,0.8863521631517971,2.0
40.878941459686786,-62.82833795525781,4.663699363843134,0.9971173770958219,0.7836575075333968,2.0
70.74219411539546,-10.48172639644863,4.560341100219029,0.9994139614078752,0.9082717923573878,2.0
33.689385588988664,61.081109441637146,6.061078552867652,0.998872441796711,0.885409824947408,2.0
80.61556761613267,3.1153020441580517,5.623143629135923,0.9992624917863459,0.880796010875256,2.0
39.58566555072361,36.61805957448985,6.444615789476641,0.999678857918453,0.9246488593862606,2.0
89.91294577827921,26.11672825848981,6.21301056231606,0.9988831224515801,0.8625056043392133,2.0
39.76973523791346,49.95819835602463,6.7144903364061905,0.9986228891568345,0.8554850769114101,2.0
-54.503214963107354,-14.27627909675944,6.4622778612271565,0.9990521621745793,0.873999285038501,2.0
0.5239053629372318,77.96009403183554,6.680692143540356,0.9991207972116232,0.8522624420904618,2.0
